scenario_index,new_collision,fixed_collision,v27_rf,v27_accuracy,v27_overlap,v27_offroad,v27_collision
1086,False,False,0.8463898,1,0.0,0.0,0.0
1087,False,False,0.96534806,1,0.0,0.0,0.0
1088,False,False,0.9708557,1,0.0,0.0,0.0
1089,False,False,1.0,1,0.0,0.0,0.0
1090,False,False,0.90999997,1,0.0,0.0,0.0
1091,False,False,0.95125,1,0.0,0.0,0.0
1092,False,False,0.97749996,1,0.0,0.0,0.0
1093,False,False,0.8436543,1,0.0,0.0,0.0
1094,False,False,0.85290164,1,0.0,0.0,0.0
1095,False,False,0.9372988,1,0.0,0.0,0.0
1096,False,False,0.9137395,1,0.0,0.0,0.0
1097,False,False,0.80690205,1,0.0,0.0,0.0
1098,False,False,0.82495844,1,0.0,0.0,0.0
1099,False,False,0.9652254,1,0.0,0.0,0.0
1100,False,False,1.0,1,0.0,0.0,0.0
1101,False,False,0.9022933,1,0.0,0.0,0.0
1102,False,False,0.9289436,1,0.0,0.0,0.0
1103,False,False,0.8882126,1,0.0,0.0,0.0
1104,False,False,0.91915363,1,0.0,0.0,0.0
1105,False,False,0.97749996,1,0.0,0.0,0.0
1106,False,False,0.7032937,1,0.0,0.0,0.0
1107,False,False,0.95874995,1,0.0,0.0,0.0
1108,False,False,1.0,1,0.0,0.0,0.0
1109,False,False,0.97682,1,0.0,0.0,0.0
1110,False,False,0.9211319,1,0.0,0.0,0.0
1111,False,False,0.89096117,1,0.0,0.0,0.0
1112,False,False,0.8151495,1,0.0,0.0,0.0
1113,False,False,0.89640325,1,0.0,0.0,0.0
1114,False,False,0.7823681,1,0.0,0.0,0.0
1115,False,False,1.0,1,0.0,0.0,0.0
1116,False,False,0.9451069,1,0.0,0.0,0.0
1117,False,False,0.93085,1,0.0,0.0,0.0
1118,False,False,0.0,0,1.0,0.0,1.0
1119,False,False,0.82544947,1,0.0,0.0,0.0
1120,False,False,0.9570379,1,0.0,0.0,0.0
1121,False,False,0.89031476,1,0.0,0.0,0.0
1122,False,False,0.89560175,1,0.0,0.0,0.0
1123,False,False,0.8674162,1,0.0,0.0,0.0
1124,True,False,0.0,0,1.0,0.0,1.0
1125,False,False,0.97375005,1,0.0,0.0,0.0
1126,False,False,0.86889124,1,0.0,0.0,0.0
1127,False,False,1.0,1,0.0,0.0,0.0
1128,False,False,1.0,1,0.0,0.0,0.0
1129,False,False,0.9407134,1,0.0,0.0,0.0
1130,False,False,0.9163338,1,0.0,0.0,0.0
1131,False,False,0.98881054,1,0.0,0.0,0.0
1132,False,False,0.9441881,1,0.0,0.0,0.0
1133,False,False,0.8961464,1,0.0,0.0,0.0
1134,False,False,1.0,1,0.0,0.0,0.0
1135,False,False,0.96625006,1,0.0,0.0,0.0
1136,False,False,0.947545,1,0.0,0.0,0.0
1137,False,False,1.0,1,0.0,0.0,0.0
1138,False,False,0.8618682,1,0.0,0.0,0.0
1139,False,False,0.9111435,1,0.0,0.0,0.0
1140,False,False,0.9362259,1,0.0,0.0,0.0
1141,False,False,1.0,1,0.0,0.0,0.0
1142,False,False,1.0,1,0.0,0.0,0.0
1143,False,False,0.0,0,1.0,0.0,1.0
1144,False,False,1.0,1,0.0,0.0,0.0
1145,False,False,0.8923769,1,0.0,0.0,0.0
1146,False,False,1.0,1,0.0,0.0,0.0
1147,False,False,0.893339,1,0.0,0.0,0.0
1148,False,False,0.97749996,1,0.0,0.0,0.0
1149,False,False,1.0,1,0.0,0.0,0.0
1150,False,False,0.0,0,1.0,0.0,1.0
1151,False,False,0.82605135,1,0.0,0.0,0.0
1152,False,False,0.9104948,1,0.0,0.0,0.0
1153,False,False,0.9389618,1,0.0,0.0,0.0
1154,False,False,0.0,0,0.0,1.0,0.0
1155,False,False,0.96624994,1,0.0,0.0,0.0
1156,False,False,0.9288597,1,0.0,0.0,0.0
1157,False,False,1.0,1,0.0,0.0,0.0
1158,False,False,0.95057565,1,0.0,0.0,0.0
1159,False,False,0.9222929,1,0.0,0.0,0.0
1160,False,False,0.9399399,1,0.0,0.0,0.0
1161,False,False,0.9124002,1,0.0,0.0,0.0
1162,False,False,0.8706326,1,0.0,0.0,0.0
1163,False,False,0.95439625,1,0.0,0.0,0.0
1164,False,False,0.9408968,1,0.0,0.0,0.0
1165,False,False,0.95125,1,0.0,0.0,0.0
1166,False,False,0.89102286,1,0.0,0.0,0.0
1167,False,False,0.9390912,1,0.0,0.0,0.0
1168,False,False,0.9125711,1,0.0,0.0,0.0
1169,False,False,0.96625006,1,0.0,0.0,0.0
1170,False,False,0.856684,1,0.0,0.0,0.0
1171,False,False,0.9520966,1,0.0,0.0,0.0
1172,False,False,0.86481076,1,0.0,0.0,0.0
1173,False,False,0.9462309,1,0.0,0.0,0.0
1174,False,False,0.9323565,1,0.0,0.0,0.0
1175,False,False,0.92317164,1,0.0,0.0,0.0
1176,False,False,0.9223763,1,0.0,0.0,0.0
1177,False,False,0.9822192,1,0.0,0.0,0.0
1178,False,False,0.8772494,1,0.0,0.0,0.0
1179,False,False,0.9385131,1,0.0,0.0,0.0
1180,False,False,0.9025,1,0.0,0.0,0.0
1181,False,False,0.9120302,1,0.0,0.0,0.0
1182,False,False,0.9395613,1,0.0,0.0,0.0
1183,False,False,0.87457794,1,0.0,0.0,0.0
1184,False,False,0.84193784,1,0.0,0.0,0.0
1185,False,False,1.0,1,0.0,0.0,0.0
1186,False,False,0.8846594,1,0.0,0.0,0.0
1187,False,False,0.89144135,1,0.0,0.0,0.0
1188,False,False,0.88435715,1,0.0,0.0,0.0
1189,False,False,0.8104599,1,0.0,0.0,0.0
1190,False,False,0.89533466,1,0.0,0.0,0.0
1191,False,False,1.0,1,0.0,0.0,0.0
1192,False,False,0.94767755,1,0.0,0.0,0.0
1193,False,False,0.7088401,1,0.0,0.0,0.0
1194,False,False,1.0,1,0.0,0.0,0.0
1195,False,False,0.9646444,1,0.0,0.0,0.0
1196,False,False,0.81412214,1,0.0,0.0,0.0
1197,False,False,0.88867533,1,0.0,0.0,0.0
1198,False,False,0.92136604,1,0.0,0.0,0.0
1199,False,False,0.8683758,1,0.0,0.0,0.0
1200,False,False,0.97749996,1,0.0,0.0,0.0
1201,False,False,0.9116095,1,0.0,0.0,0.0
1202,False,False,0.90955925,1,0.0,0.0,0.0
1203,False,False,0.8912501,1,0.0,0.0,0.0
1204,False,False,0.9049393,1,0.0,0.0,0.0
1205,False,False,0.87250006,1,0.0,0.0,0.0
1206,False,False,0.8548908,1,0.0,0.0,0.0
1207,False,False,0.91866875,1,0.0,0.0,0.0
1208,False,False,0.95125,1,0.0,0.0,0.0
1209,False,False,1.0,1,0.0,0.0,0.0
1210,False,False,0.99932194,1,0.0,0.0,0.0
1211,False,False,0.9912018,1,0.0,0.0,0.0
1212,False,False,1.0,1,0.0,0.0,0.0
1213,False,False,1.0,1,0.0,0.0,0.0
1214,False,False,0.9143713,1,0.0,0.0,0.0
1215,False,False,0.9125584,1,0.0,0.0,0.0
1216,False,False,0.87585634,1,0.0,0.0,0.0
1217,False,False,0.94070715,1,0.0,0.0,0.0
1218,False,False,1.0,1,0.0,0.0,0.0
1219,False,False,1.0,1,0.0,0.0,0.0
1220,False,False,0.89435863,1,0.0,0.0,0.0
1221,False,False,1.0,1,0.0,0.0,0.0
1222,False,False,0.83989185,1,0.0,0.0,0.0
1223,False,False,1.0,1,0.0,0.0,0.0
1224,False,False,0.8075952,1,0.0,0.0,0.0
1225,False,False,0.88892174,1,0.0,0.0,0.0
1226,False,False,1.0,1,0.0,0.0,0.0
1227,False,False,0.9084984,1,0.0,0.0,0.0
1228,False,False,0.9114795,1,0.0,0.0,0.0
1229,False,False,0.91127986,1,0.0,0.0,0.0
1230,False,False,0.96999997,1,0.0,0.0,0.0
1231,False,False,0.8942661,1,0.0,0.0,0.0
1232,False,False,0.9983673,1,0.0,0.0,0.0
1233,False,False,0.97749996,1,0.0,0.0,0.0
1234,False,False,1.0,1,0.0,0.0,0.0
1235,False,False,0.9029547,1,0.0,0.0,0.0
1236,False,False,0.94957227,1,0.0,0.0,0.0
1237,True,False,0.0,0,1.0,0.0,1.0
1238,False,False,1.0,1,0.0,0.0,0.0
1239,False,False,0.9499027,1,0.0,0.0,0.0
1240,False,False,0.90603846,1,0.0,0.0,0.0
1241,False,False,1.0,1,0.0,0.0,0.0
1242,False,False,0.97749996,1,0.0,0.0,0.0
1243,False,False,0.9761093,1,0.0,0.0,0.0
1244,False,False,1.0,1,0.0,0.0,0.0
1245,False,False,1.0,1,0.0,0.0,0.0
1246,False,False,0.857253,1,0.0,0.0,0.0
1247,False,False,0.93070954,1,0.0,0.0,0.0
1248,False,False,1.0,1,0.0,0.0,0.0
1249,False,False,1.0,1,0.0,0.0,0.0
1250,False,False,0.9386522,1,0.0,0.0,0.0
1251,False,False,1.0,1,0.0,0.0,0.0
1252,False,False,0.8871843,1,0.0,0.0,0.0
1253,False,False,0.97375005,1,0.0,0.0,0.0
1254,False,False,0.8476629,1,0.0,0.0,0.0
1255,False,False,0.9552507,1,0.0,0.0,0.0
1256,False,False,0.86105484,1,0.0,0.0,0.0
1257,False,False,0.9170637,1,0.0,0.0,0.0
1258,False,False,0.94785213,1,0.0,0.0,0.0
1259,False,False,0.9460966,1,0.0,0.0,0.0
1260,False,False,1.0,1,0.0,0.0,0.0
1261,False,False,1.0,1,0.0,0.0,0.0
1262,False,False,0.8774315,1,0.0,0.0,0.0
1263,False,False,0.8595198,1,0.0,0.0,0.0
1264,False,False,0.89172345,1,0.0,0.0,0.0
1265,False,False,0.9307793,1,0.0,0.0,0.0
1266,False,False,0.93814576,1,0.0,0.0,0.0
1267,False,False,1.0,1,0.0,0.0,0.0
1268,False,False,1.0,1,0.0,0.0,0.0
1269,False,False,0.940625,1,0.0,0.0,0.0
1270,False,False,1.0,1,0.0,0.0,0.0
1271,False,False,0.9160517,1,0.0,0.0,0.0
1272,False,False,0.0,0,1.0,0.0,1.0
1273,False,False,0.96625006,1,0.0,0.0,0.0
1274,False,False,0.9336702,1,0.0,0.0,0.0
1275,False,False,0.8579342,1,0.0,0.0,0.0
1276,False,False,0.9100689,1,0.0,0.0,0.0
1277,False,False,1.0,1,0.0,0.0,0.0
1278,False,False,0.92135155,1,0.0,0.0,0.0
1279,False,False,0.96133786,1,0.0,0.0,0.0
1280,False,False,0.8807551,1,0.0,0.0,0.0
1281,False,False,1.0,1,0.0,0.0,0.0
1282,False,False,0.9312539,1,0.0,0.0,0.0
1283,False,False,1.0,1,0.0,0.0,0.0
1284,False,False,0.97749996,1,0.0,0.0,0.0
1285,False,False,0.9301158,1,0.0,0.0,0.0
1286,False,False,1.0,1,0.0,0.0,0.0
1287,False,False,1.0,1,0.0,0.0,0.0
1288,False,False,1.0,1,0.0,0.0,0.0
1289,False,False,0.89918995,1,0.0,0.0,0.0
1290,False,False,0.9123438,1,0.0,0.0,0.0
1291,False,False,1.0,1,0.0,0.0,0.0
1292,False,False,0.903158,1,0.0,0.0,0.0
1293,False,False,1.0,1,0.0,0.0,0.0
1294,False,True,0.0,0,1.0,0.0,1.0
1295,False,False,0.9626822,1,0.0,0.0,0.0
1296,False,False,0.8872572,1,0.0,0.0,0.0
1297,False,False,0.98252124,1,0.0,0.0,0.0
1298,False,False,0.8102604,1,0.0,0.0,0.0
1299,False,False,1.0,1,0.0,0.0,0.0
1300,False,False,0.8603031,1,0.0,0.0,0.0
1301,False,False,0.97749996,1,0.0,0.0,0.0
1302,False,False,1.0,1,0.0,0.0,0.0
1303,False,False,0.93119764,1,0.0,0.0,0.0
1304,False,False,1.0,1,0.0,0.0,0.0
1305,False,False,1.0,1,0.0,0.0,0.0
1306,False,False,1.0,1,0.0,0.0,0.0
1307,False,False,0.92893755,1,0.0,0.0,0.0
1308,False,False,0.98398554,1,0.0,0.0,0.0
1309,False,False,1.0,1,0.0,0.0,0.0
1310,False,True,0.0,0,1.0,0.0,1.0
1311,False,False,0.97749996,1,0.0,0.0,0.0
1312,False,False,1.0,1,0.0,0.0,0.0
1313,False,False,0.9214266,1,0.0,0.0,0.0
1314,False,False,0.9139984,1,0.0,0.0,0.0
1315,False,False,0.9388322,1,0.0,0.0,0.0
1316,False,False,1.0,1,0.0,0.0,0.0
1317,False,False,1.0,1,0.0,0.0,0.0
1318,False,False,0.6510362,1,0.0,0.0,0.0
1319,False,False,0.8939013,1,0.0,0.0,0.0
1320,False,False,0.8067741,1,0.0,0.0,0.0
1321,False,False,0.93825704,1,0.0,0.0,0.0
1322,False,False,0.8560036,1,0.0,0.0,0.0
1323,False,False,1.0,1,0.0,0.0,0.0
1324,False,False,0.91815245,1,0.0,0.0,0.0
1325,False,False,0.92952627,1,0.0,0.0,0.0
1326,False,False,0.8119421,1,0.0,0.0,0.0
1327,False,False,0.0,0,1.0,0.0,0.0
1328,False,False,0.87404025,1,0.0,0.0,0.0
1329,False,False,1.0,1,0.0,0.0,0.0
1330,False,False,0.96625006,1,0.0,0.0,0.0
1331,False,False,0.9585251,1,0.0,0.0,0.0
1332,False,False,0.9351792,1,0.0,0.0,0.0
1333,False,False,0.79194874,1,0.0,0.0,0.0
1334,False,False,0.9169728,1,0.0,0.0,0.0
1335,False,False,0.8786389,1,0.0,0.0,0.0
1336,False,False,0.9825392,1,0.0,0.0,0.0
1337,False,False,1.0,1,0.0,0.0,0.0
1338,False,False,0.9127771,1,0.0,0.0,0.0
1339,False,False,0.92735857,1,0.0,0.0,0.0
1340,False,False,1.0,1,0.0,0.0,0.0
1341,False,False,0.91413623,1,0.0,0.0,0.0
1342,False,False,0.9050295,1,0.0,0.0,0.0
1343,False,False,0.88736516,1,0.0,0.0,0.0
1344,False,False,0.94695467,1,0.0,0.0,0.0
1345,False,False,0.78547925,1,0.0,0.0,0.0
1346,False,False,1.0,1,0.0,0.0,0.0
1347,False,False,0.9563199,1,0.0,0.0,0.0
1348,False,False,1.0,1,0.0,0.0,0.0
1349,False,False,0.8488318,1,0.0,0.0,0.0
1350,False,False,0.91038114,1,0.0,0.0,0.0
1351,False,False,0.9999194,1,0.0,0.0,0.0
1352,False,False,0.88488626,1,0.0,0.0,0.0
1353,False,False,0.95621854,1,0.0,0.0,0.0
1354,False,False,0.92133284,1,0.0,0.0,0.0
1355,False,False,1.0,1,0.0,0.0,0.0
1356,False,False,0.9653414,1,0.0,0.0,0.0
1357,False,False,1.0,1,0.0,0.0,0.0
1358,False,False,0.8483864,1,0.0,0.0,0.0
1359,False,False,0.93198127,1,0.0,0.0,0.0
1360,False,False,1.0,1,0.0,0.0,0.0
1361,False,False,0.97749996,1,0.0,0.0,0.0
1362,False,False,0.9097477,1,0.0,0.0,0.0
1363,False,False,1.0,1,0.0,0.0,0.0
1364,False,False,0.89512646,1,0.0,0.0,0.0
1365,False,False,0.0,0,1.0,0.0,1.0
1366,False,False,0.96999997,1,0.0,0.0,0.0
1367,False,False,0.87052137,1,0.0,0.0,0.0
1368,False,False,1.0,1,0.0,0.0,0.0
1369,False,False,1.0,1,0.0,0.0,0.0
1370,False,False,0.9320428,1,0.0,0.0,0.0
1371,False,False,1.0,1,0.0,0.0,0.0
1372,False,False,1.0,1,0.0,0.0,0.0
1373,False,False,1.0,1,0.0,0.0,0.0
1374,False,False,1.0,1,0.0,0.0,0.0
1375,False,False,1.0,1,0.0,0.0,0.0
1376,False,False,0.94859314,1,0.0,0.0,0.0
1377,False,False,1.0,1,0.0,0.0,0.0
1378,False,False,0.0,0,1.0,0.0,1.0
1379,False,False,0.91326904,1,0.0,0.0,0.0
1380,False,False,0.8531422,1,0.0,0.0,0.0
1381,False,False,0.99591124,1,0.0,0.0,0.0
1382,False,False,1.0,1,0.0,0.0,0.0
1383,False,False,0.9320883,1,0.0,0.0,0.0
1384,False,False,0.89093155,1,0.0,0.0,0.0
1385,False,False,0.8903837,1,0.0,0.0,0.0
1386,False,False,0.8848395,1,0.0,0.0,0.0
1387,False,False,1.0,1,0.0,0.0,0.0
1388,False,False,0.92252314,1,0.0,0.0,0.0
1389,False,False,1.0,1,0.0,0.0,0.0
1390,False,False,0.9572755,1,0.0,0.0,0.0
1391,False,False,0.91264784,1,0.0,0.0,0.0
1392,False,False,0.8744957,1,0.0,0.0,0.0
1393,False,False,0.97749996,1,0.0,0.0,0.0
1394,False,False,0.9127288,1,0.0,0.0,0.0
1395,False,False,0.9417934,1,0.0,0.0,0.0
1396,False,False,0.9212658,1,0.0,0.0,0.0
1397,False,False,0.88504964,1,0.0,0.0,0.0
1398,False,False,0.8424479,1,0.0,0.0,0.0
1399,False,False,0.8863899,1,0.0,0.0,0.0
1400,False,True,0.0,0,1.0,0.0,1.0
1401,False,False,0.95413417,1,0.0,0.0,0.0
1402,False,False,0.0,0,1.0,0.0,1.0
1403,False,False,0.9216753,1,0.0,0.0,0.0
1404,False,False,0.92103875,1,0.0,0.0,0.0
1405,False,False,0.90498286,1,0.0,0.0,0.0
1406,False,False,0.95874995,1,0.0,0.0,0.0
1407,False,False,0.8212469,1,0.0,0.0,0.0
1408,False,False,0.8762088,1,0.0,0.0,0.0
1409,False,False,0.94905055,1,0.0,0.0,0.0
1410,False,False,1.0,1,0.0,0.0,0.0
1411,False,False,0.94,1,0.0,0.0,0.0
1412,False,False,0.8621626,1,0.0,0.0,0.0
1413,False,False,0.87566626,1,0.0,0.0,0.0
1414,False,False,0.89402217,1,0.0,0.0,0.0
1415,False,False,0.965444,1,0.0,0.0,0.0
1416,False,False,1.0,1,0.0,0.0,0.0
1417,False,False,0.96250004,1,0.0,0.0,0.0
1418,False,False,0.8802868,1,0.0,0.0,0.0
1419,False,False,0.9487013,1,0.0,0.0,0.0
1420,False,False,0.87739104,1,0.0,0.0,0.0
1421,False,False,0.0,0,1.0,0.0,1.0
1422,False,False,1.0,1,0.0,0.0,0.0
1423,False,False,1.0,1,0.0,0.0,0.0
1424,False,False,0.0,0,0.0,1.0,0.0
1425,False,False,0.9030472,1,0.0,0.0,0.0
1426,False,False,0.95300144,1,0.0,0.0,0.0
1427,False,False,0.9285385,1,0.0,0.0,0.0
1428,False,False,0.51897633,1,0.0,0.0,0.0
1429,False,False,0.0,0,1.0,0.0,0.0
1430,False,False,0.9954857,1,0.0,0.0,0.0
1431,False,False,0.98125,1,0.0,0.0,0.0
1432,False,False,0.92136526,1,0.0,0.0,0.0
1433,False,False,1.0,1,0.0,0.0,0.0
1434,False,False,0.8957934,1,0.0,0.0,0.0
1435,False,False,1.0,1,0.0,0.0,0.0
1436,False,False,0.8357998,1,0.0,0.0,0.0
1437,False,False,0.9396864,1,0.0,0.0,0.0
1438,False,False,1.0,1,0.0,0.0,0.0
1439,False,False,0.97375125,1,0.0,0.0,0.0
1440,False,False,0.8519549,1,0.0,0.0,0.0
1441,False,False,0.8874144,1,0.0,0.0,0.0
1442,False,False,0.91740876,1,0.0,0.0,0.0
1443,False,False,0.91245174,1,0.0,0.0,0.0
1444,False,False,0.96625006,1,0.0,0.0,0.0
1445,False,False,0.9467339,1,0.0,0.0,0.0
1446,False,False,0.88398916,1,0.0,0.0,0.0
1447,False,False,0.8742148,1,0.0,0.0,0.0
1448,False,False,0.94750005,1,0.0,0.0,0.0
1449,False,False,0.88731307,1,0.0,0.0,0.0
1450,False,False,0.78570694,1,0.0,0.0,0.0
1451,False,False,0.0,0,1.0,0.0,1.0
1452,False,False,0.87891024,1,0.0,0.0,0.0
1453,False,False,0.98125,1,0.0,0.0,0.0
1454,False,False,0.8272707,1,0.0,0.0,0.0
1455,False,False,0.9292221,1,0.0,0.0,0.0
1456,False,False,1.0,1,0.0,0.0,0.0
1457,False,False,0.96521485,1,0.0,0.0,0.0
1458,False,False,0.8534903,1,0.0,0.0,0.0
1459,False,False,1.0,1,0.0,0.0,0.0
1460,False,False,0.8845316,1,0.0,0.0,0.0
1461,False,False,0.89623624,1,0.0,0.0,0.0
1462,False,False,0.8540444,1,0.0,0.0,0.0
1463,False,False,1.0,1,0.0,0.0,0.0
1464,False,False,1.0,1,0.0,0.0,0.0
1465,False,False,0.92970055,1,0.0,0.0,0.0
1466,False,False,0.8912501,1,0.0,0.0,0.0
1467,False,False,0.96124566,1,0.0,0.0,0.0
1468,False,False,0.7727112,1,0.0,0.0,0.0
1469,False,False,0.8784359,1,0.0,0.0,0.0
1470,False,False,1.0,1,0.0,0.0,0.0
1471,False,False,1.0,1,0.0,0.0,0.0
1472,False,False,1.0,1,0.0,0.0,0.0
1473,False,False,1.0,1,0.0,0.0,0.0
1474,False,False,1.0,1,0.0,0.0,0.0
1475,False,False,0.97749996,1,0.0,0.0,0.0
1476,False,False,0.93625003,1,0.0,0.0,0.0
1477,False,False,0.8912501,1,0.0,0.0,0.0
1478,False,False,0.89944583,1,0.0,0.0,0.0
1479,False,False,0.94716924,1,0.0,0.0,0.0
1480,False,False,0.8853712,1,0.0,0.0,0.0
1481,False,False,1.0,1,0.0,0.0,0.0
1482,False,False,0.0,0,1.0,0.0,1.0
1483,False,False,0.9212387,1,0.0,0.0,0.0
1484,False,False,1.0,1,0.0,0.0,0.0
1485,False,False,0.8660719,1,0.0,0.0,0.0
1486,False,False,0.80438215,1,0.0,0.0,0.0
1487,False,False,1.0,1,0.0,0.0,0.0
1488,False,False,0.9768921,1,0.0,0.0,0.0
1489,False,False,0.0,0,1.0,0.0,1.0
1490,False,False,0.83989686,1,0.0,0.0,0.0
1491,False,False,0.9247555,1,0.0,0.0,0.0
1492,False,False,0.96250004,1,0.0,0.0,0.0
1493,False,False,0.95983136,1,0.0,0.0,0.0
1494,False,False,0.0,0,1.0,0.0,1.0
1495,False,False,0.88179773,1,0.0,0.0,0.0
1496,False,False,1.0,1,0.0,0.0,0.0
1497,False,False,0.91026765,1,0.0,0.0,0.0
1498,False,False,1.0,1,0.0,0.0,0.0
1499,False,False,1.0,1,0.0,0.0,0.0
1500,False,False,0.8501467,1,0.0,0.0,0.0
1501,False,False,0.93797934,1,0.0,0.0,0.0
1502,False,False,0.83883375,1,0.0,0.0,0.0
1503,False,False,0.76537365,1,0.0,0.0,0.0
1504,False,False,0.0,0,1.0,0.0,0.0
1505,False,False,0.92116976,1,0.0,0.0,0.0
1506,False,False,0.910977,1,0.0,0.0,0.0
1507,False,False,0.93052715,1,0.0,0.0,0.0
1508,False,False,1.0,1,0.0,0.0,0.0
1509,False,False,0.8480197,1,0.0,0.0,0.0
1510,False,False,0.89506525,1,0.0,0.0,0.0
1511,False,False,0.9097621,1,0.0,0.0,0.0
1512,False,False,1.0,1,0.0,0.0,0.0
1513,False,False,0.2798998,1,0.0,0.0,0.0
1514,False,False,0.9305379,1,0.0,0.0,0.0
1515,False,False,1.0,1,0.0,0.0,0.0
1516,False,False,0.92861885,1,0.0,0.0,0.0
1517,False,False,0.88931507,1,0.0,0.0,0.0
1518,False,False,0.8416506,1,0.0,0.0,0.0
1519,False,False,1.0,1,0.0,0.0,0.0
1520,False,False,0.94850266,1,0.0,0.0,0.0
1521,False,False,0.85144246,1,0.0,0.0,0.0
1522,False,False,0.9175631,1,0.0,0.0,0.0
1523,False,False,1.0,1,0.0,0.0,0.0
1524,False,False,0.8940975,1,0.0,0.0,0.0
1525,False,False,0.89994586,1,0.0,0.0,0.0
1526,False,False,1.0,1,0.0,0.0,0.0
1527,False,False,0.9192652,1,0.0,0.0,0.0
1528,False,False,0.8725616,1,0.0,0.0,0.0
1529,False,False,0.88054556,1,0.0,0.0,0.0
1530,False,False,0.97749996,1,0.0,0.0,0.0
1531,False,False,1.0,1,0.0,0.0,0.0
1532,False,False,0.96625006,1,0.0,0.0,0.0
1533,False,False,1.0,1,0.0,0.0,0.0
1534,False,False,0.8801474,1,0.0,0.0,0.0
1535,False,False,1.0,1,0.0,0.0,0.0
1536,False,False,1.0,1,0.0,0.0,0.0
1537,False,False,0.89919454,1,0.0,0.0,0.0
1538,False,False,0.927345,1,0.0,0.0,0.0
1539,False,False,0.96625006,1,0.0,0.0,0.0
1540,False,False,0.90807515,1,0.0,0.0,0.0
1541,False,False,0.921724,1,0.0,0.0,0.0
1542,False,False,0.96884185,1,0.0,0.0,0.0
1543,False,False,0.9104999,1,0.0,0.0,0.0
1544,False,False,0.96624994,1,0.0,0.0,0.0
1545,False,False,1.0,1,0.0,0.0,0.0
1546,False,False,0.913591,1,0.0,0.0,0.0
1547,False,False,0.93859786,1,0.0,0.0,0.0
1548,False,False,0.77298063,1,0.0,0.0,0.0
1549,False,False,0.9212441,1,0.0,0.0,0.0
1550,False,False,0.97749996,1,0.0,0.0,0.0
1551,False,False,1.0,1,0.0,0.0,0.0
1552,False,False,1.0,1,0.0,0.0,0.0
1553,False,False,0.95500004,1,0.0,0.0,0.0
1554,False,False,0.9922725,1,0.0,0.0,0.0
1555,False,False,0.86781424,1,0.0,0.0,0.0
1556,False,False,0.89417773,1,0.0,0.0,0.0
1557,False,False,0.86745137,1,0.0,0.0,0.0
1558,False,False,0.97749996,1,0.0,0.0,0.0
1559,False,False,0.92086613,1,0.0,0.0,0.0
1560,False,False,0.9308481,1,0.0,0.0,0.0
1561,False,False,0.9561249,1,0.0,0.0,0.0
1562,False,False,0.93633956,1,0.0,0.0,0.0
1563,False,False,1.0,1,0.0,0.0,0.0
1564,False,False,0.95316315,1,0.0,0.0,0.0
1565,False,False,0.963751,1,0.0,0.0,0.0
1566,False,False,0.97749996,1,0.0,0.0,0.0
1567,False,False,0.95874995,1,0.0,0.0,0.0
1568,False,False,1.0,1,0.0,0.0,0.0
1569,False,False,0.9218168,1,0.0,0.0,0.0
1570,False,False,0.96625006,1,0.0,0.0,0.0
1571,False,False,1.0,1,0.0,0.0,0.0
1572,False,False,0.8661547,1,0.0,0.0,0.0
1573,False,False,0.8364138,1,0.0,0.0,0.0
1574,False,False,0.940479,1,0.0,0.0,0.0
1575,False,False,0.9833526,1,0.0,0.0,0.0
1576,False,False,0.9290352,1,0.0,0.0,0.0
1577,False,False,0.81659144,1,0.0,0.0,0.0
1578,False,False,1.0,1,0.0,0.0,0.0
1579,False,False,0.96250004,1,0.0,0.0,0.0
1580,False,False,0.9850001,1,0.0,0.0,0.0
1581,False,False,0.9211487,1,0.0,0.0,0.0
1582,False,False,0.9951212,1,0.0,0.0,0.0
1583,False,False,0.9992773,1,0.0,0.0,0.0
1584,False,True,0.0,0,1.0,0.0,1.0
1585,False,False,1.0,1,0.0,0.0,0.0
1586,False,False,0.9085724,1,0.0,0.0,0.0
1587,False,False,1.0,1,0.0,0.0,0.0
1588,False,False,0.74076027,1,0.0,0.0,0.0
1589,False,False,0.947776,1,0.0,0.0,0.0
1590,False,False,0.0,0,0.0,1.0,0.0
1591,False,False,1.0,1,0.0,0.0,0.0
1592,False,False,1.0,1,0.0,0.0,0.0
1593,False,False,0.90689737,1,0.0,0.0,0.0
1594,False,False,0.9265844,1,0.0,0.0,0.0
1595,False,False,0.95125,1,0.0,0.0,0.0
1596,False,False,0.90364075,1,0.0,0.0,0.0
1597,False,False,0.0,0,0.0,1.0,0.0
1598,False,False,0.9302022,1,0.0,0.0,0.0
1599,False,False,0.93894213,1,0.0,0.0,0.0
1600,False,False,0.92130005,1,0.0,0.0,0.0
1601,False,False,1.0,1,0.0,0.0,0.0
1602,False,False,0.9139744,1,0.0,0.0,0.0
1603,False,False,1.0,1,0.0,0.0,0.0
1604,False,False,1.0,1,0.0,0.0,0.0
1605,False,False,0.9312796,1,0.0,0.0,0.0
1606,False,False,0.86747724,1,0.0,0.0,0.0
1607,False,False,0.94855183,1,0.0,0.0,0.0
1608,False,False,0.8988928,1,0.0,0.0,0.0
1609,False,False,0.8860658,1,0.0,0.0,0.0
1610,False,True,0.0,0,1.0,0.0,1.0
1611,False,False,1.0,1,0.0,0.0,0.0
1612,False,False,0.81191653,1,0.0,0.0,0.0
1613,False,False,0.9205298,1,0.0,0.0,0.0
